player_id,player,match_id,date,kills,hs,assists,flash_assists,kdratio,deaths,kddiff,adr,fkdiff,rating,teamname,winner,winner_id,total_rounds,mapstatid,win_rounds,map
14497,14497,Mauisnake,2342225,2020-06-17,24,7,8,0,8,19,5,100,1,1.38,Keep the Comms Up,Keep%20the%20Comms%20Up,10691,27.0,104369,16,Overpass
17096,17096,BASE,2342225,2020-06-17,17,5,9,3,9,17,0,72,0,0.97,Keep the Comms Up,Keep%20the%20Comms%20Up,10691,27.0,104369,16,Overpass
12090,12090,FrostayK,2342225,2020-06-17,17,10,6,3,6,20,-3,61,-2,0.91,Keep the Comms Up,Keep%20the%20Comms%20Up,10691,27.0,104369,16,Overpass
11445,11445,JonahP,2342225,2020-06-17,16,8,5,3,5,21,-5,55,-6,0.75,Keep the Comms Up,Keep%20the%20Comms%20Up,10691,27.0,104369,16,Overpass
11524,11524,sam_A,2342225,2020-06-17,22,13,6,2,6,21,1,87,5,1.21,Infinity,Keep%20the%20Comms%20Up,10691,27.0,104369,16,Overpass
12339,12339,tor1towOw,2342225,2020-06-17,20,11,5,2,5,17,3,79,-2,1.12,Infinity,Keep%20the%20Comms%20Up,10691,27.0,104369,16,Overpass
10347,10347,Daveys,2342225,2020-06-17,19,8,5,2,5,19,0,70,2,1.02,Infinity,Keep%20the%20Comms%20Up,10691,27.0,104369,16,Overpass
9214,9214,spamzzy1,2342225,2020-06-17,15,9,5,0,5,23,-8,75,1,0.9,Infinity,Keep%20the%20Comms%20Up,10691,27.0,104369,16,Overpass
7862,7862,k1Nky,2342225,2020-06-17,19,8,2,0,2,22,-3,70,-1,0.82,Infinity,Keep%20the%20Comms%20Up,10691,27.0,104369,16,Overpass
17585,17585,b4rtiN,2342226,2020-06-17,28,21,3,1,3,10,18,117,3,1.93,TeamOne,TeamOne,6947,23.0,104368,16,Inferno
2529,2529,Maluk3,2342226,2020-06-17,18,6,10,8,10,6,12,70,2,1.48,TeamOne,TeamOne,6947,23.0,104368,16,Inferno
11617,11617,malbsMd,2342226,2020-06-17,19,9,5,2,5,10,9,80,3,1.41,TeamOne,TeamOne,6947,23.0,104368,16,Inferno
17553,17553,pesadelo,2342226,2020-06-17,15,4,12,3,12,14,1,93,4,1.29,TeamOne,TeamOne,6947,23.0,104368,16,Inferno
10827,10827,prt,2342226,2020-06-17,13,7,6,5,6,12,1,65,3,1.1,TeamOne,TeamOne,6947,23.0,104368,16,Inferno
18709,18709,Hendy,2342226,2020-06-17,13,10,2,1,2,17,-4,57,-3,0.78,Warriors International,TeamOne,6947,23.0,104368,16,Inferno
19174,19174,walker,2342226,2020-06-17,12,4,3,2,3,17,-5,52,-2,0.72,Warriors International,TeamOne,6947,23.0,104368,16,Inferno
16599,16599,Swisher,2342226,2020-06-17,10,7,2,0,2,18,-8,64,-4,0.68,Warriors International,TeamOne,6947,23.0,104368,16,Inferno
16589,16589,bokumbop,2342226,2020-06-17,10,7,1,0,1,20,-10,59,-3,0.53,Warriors International,TeamOne,6947,23.0,104368,16,Inferno
14799,14799,hyper-,2342226,2020-06-17,7,3,2,0,2,21,-14,48,-3,0.38,Warriors International,TeamOne,6947,23.0,104368,16,Inferno
14933,14933,robby,2342223,2020-06-17,24,15,3,0,3,7,17,125,3,2.17,AA,AA,10676,18.0,104365,16,Mirage
14489,14489,zeptic,2342223,2020-06-17,22,14,6,2,6,8,14,120,2,2.07,AA,AA,10676,18.0,104365,16,Mirage
13177,13177,stellar,2342223,2020-06-17,18,14,3,0,3,8,10,103,3,1.86,AA,AA,10676,18.0,104365,16,Mirage
14495,14495,droid,2342223,2020-06-17,12,6,5,1,5,10,2,76,1,1.39,AA,AA,10676,18.0,104365,16,Mirage
15229,15229,nero,2342223,2020-06-17,6,5,4,3,4,9,-3,33,-3,0.82,AA,AA,10676,18.0,104365,16,Mirage
18208,18208,penny,2342223,2020-06-17,12,10,1,0,1,17,-5,90,-1,0.73,Oceanus,AA,10676,18.0,104365,16,Mirage
13185,13185,Hunter,2342223,2020-06-17,9,1,3,1,3,17,-8,65,1,0.68,Oceanus,AA,10676,18.0,104365,16,Mirage
19704,19704,mada,2342223,2020-06-17,8,3,2,0,2,16,-8,63,-2,0.58,Oceanus,AA,10676,18.0,104365,16,Mirage
9876,9876,zander,2342223,2020-06-17,7,3,1,1,1,16,-9,46,-2,0.42,Oceanus,AA,10676,18.0,104365,16,Mirage
13261,13261,tweiss,2342223,2020-06-17,5,3,0,0,0,16,-11,45,-2,0.27,Oceanus,AA,10676,18.0,104365,16,Mirage
8503,8503,fl0m,2342224,2020-06-17,24,11,4,1,4,20,4,86,2,1.24,Mythic,Polar%20Ace,9497,29.0,104367,16,Train
18519,18519,Keiti,2342224,2020-06-17,21,14,5,0,5,18,3,75,0,1.07,Mythic,Polar%20Ace,9497,29.0,104367,16,Train
8508,8508,DAVEY,2342224,2020-06-17,20,5,7,1,7,22,-2,92,-3,1.0,Mythic,Polar%20Ace,9497,29.0,104367,16,Train
9882,9882,Polen,2342224,2020-06-17,12,9,9,4,9,21,-9,47,-3,0.68,Mythic,Polar%20Ace,9497,29.0,104367,16,Train
13381,13381,C0M,2342224,2020-06-17,11,3,2,0,2,21,-10,44,-1,0.65,Mythic,Polar%20Ace,9497,29.0,104367,16,Train
14955,14955,Lacore,2342224,2020-06-17,24,13,7,1,7,19,5,101,3,1.34,Polar Ace,Polar%20Ace,9497,29.0,104367,16,Train
17353,17353,cxzi,2342224,2020-06-17,26,7,5,4,5,20,6,88,4,1.32,Polar Ace,Polar%20Ace,9497,29.0,104367,16,Train
15126,15126,RenZ,2342224,2020-06-17,19,5,3,0,3,17,2,67,-2,1.08,Polar Ace,Polar%20Ace,9497,29.0,104367,16,Train
17097,17097,Powerzz,2342224,2020-06-17,18,12,5,2,5,16,2,61,1,0.98,Polar Ace,Polar%20Ace,9497,29.0,104367,16,Train
16368,16368,Magowi,2342224,2020-06-17,15,8,6,2,6,18,-3,52,-1,0.83,Polar Ace,Polar%20Ace,9497,29.0,104367,16,Train
8565,8565,HEN1,2342093,2020-06-16,18,1,2,1,2,17,1,73,4,1.1,FURIA,MIBR,9215,25.0,104366,16,Vertigo
15631,15631,KSCERATO,2342093,2020-06-16,14,8,3,0,3,15,-1,75,1,1.05,FURIA,MIBR,9215,25.0,104366,16,Vertigo
12521,12521,arT,2342093,2020-06-16,17,11,3,0,3,23,-6,74,0,1.02,FURIA,MIBR,9215,25.0,104366,16,Vertigo
12553,12553,yuurih,2342093,2020-06-16,14,5,4,0,4,17,-3,74,-1,0.97,FURIA,MIBR,9215,25.0,104366,16,Vertigo
12822,12822,VINI,2342093,2020-06-16,12,5,3,2,3,16,-4,52,1,0.79,FURIA,MIBR,9215,25.0,104366,16,Vertigo
8564,8564,fer,2342093,2020-06-16,24,9,1,0,1,15,9,99,-3,1.42,MIBR,MIBR,9215,25.0,104366,16,Vertigo
5736,5736,kNgV-,2342093,2020-06-16,20,7,8,5,8,11,9,79,1,1.38,MIBR,MIBR,9215,25.0,104366,16,Vertigo
11163,11163,trk,2342093,2020-06-16,15,7,6,2,6,15,0,68,1,1.13,MIBR,MIBR,9215,25.0,104366,16,Vertigo
2023,2023,FalleN,2342093,2020-06-16,15,7,2,1,2,18,-3,63,-2,0.96,MIBR,MIBR,9215,25.0,104366,16,Vertigo
9217,9217,TACO,2342093,2020-06-16,14,5,3,0,3,16,-2,60,-2,0.93,MIBR,MIBR,9215,25.0,104366,16,Vertigo
12553,12553,yuurih,2342093,2020-06-16,24,8,4,1,4,16,8,78,-1,1.22,FURIA,MIBR,9215,30.0,104364,16,Inferno
8565,8565,HEN1,2342093,2020-06-16,23,5,8,5,8,17,6,86,1,1.21,FURIA,MIBR,9215,30.0,104364,16,Inferno
12822,12822,VINI,2342093,2020-06-16,22,14,6,0,6,20,2,88,0,1.21,FURIA,MIBR,9215,30.0,104364,16,Inferno
15631,15631,KSCERATO,2342093,2020-06-16,15,7,5,3,5,17,-2,62,0,0.94,FURIA,MIBR,9215,30.0,104364,16,Inferno
12521,12521,arT,2342093,2020-06-16,14,4,4,0,4,24,-10,59,-4,0.84,FURIA,MIBR,9215,30.0,104364,16,Inferno
8564,8564,fer,2342093,2020-06-16,25,13,5,2,5,19,6,88,1,1.22,MIBR,MIBR,9215,30.0,104364,16,Inferno
5736,5736,kNgV-,2342093,2020-06-16,24,9,4,2,4,22,2,74,3,1.1,MIBR,MIBR,9215,30.0,104364,16,Inferno
9217,9217,TACO,2342093,2020-06-16,16,8,5,3,5,17,-1,62,-1,0.91,MIBR,MIBR,9215,30.0,104364,16,Inferno
11163,11163,trk,2342093,2020-06-16,16,11,7,1,7,20,-4,63,1,0.91,MIBR,MIBR,9215,30.0,104364,16,Inferno
2023,2023,FalleN,2342093,2020-06-16,13,5,9,7,9,21,-8,50,0,0.81,MIBR,MIBR,9215,30.0,104364,16,Inferno
12553,12553,yuurih,2342093,2020-06-16,24,8,4,1,4,16,8,78,-1,1.22,FURIA,MIBR,9215,30.0,104364,16,Inferno
8565,8565,HEN1,2342093,2020-06-16,23,5,8,5,8,17,6,86,1,1.21,FURIA,MIBR,9215,30.0,104364,16,Inferno
12822,12822,VINI,2342093,2020-06-16,22,14,6,0,6,20,2,88,0,1.21,FURIA,MIBR,9215,30.0,104364,16,Inferno
15631,15631,KSCERATO,2342093,2020-06-16,15,7,5,3,5,17,-2,62,0,0.94,FURIA,MIBR,9215,30.0,104364,16,Inferno
12521,12521,arT,2342093,2020-06-16,14,4,4,0,4,24,-10,59,-4,0.84,FURIA,MIBR,9215,30.0,104364,16,Inferno
8564,8564,fer,2342093,2020-06-16,25,13,5,2,5,19,6,88,1,1.22,MIBR,MIBR,9215,30.0,104364,16,Inferno
5736,5736,kNgV-,2342093,2020-06-16,24,9,4,2,4,22,2,74,3,1.1,MIBR,MIBR,9215,30.0,104364,16,Inferno
9217,9217,TACO,2342093,2020-06-16,16,8,5,3,5,17,-1,62,-1,0.91,MIBR,MIBR,9215,30.0,104364,16,Inferno
11163,11163,trk,2342093,2020-06-16,16,11,7,1,7,20,-4,63,1,0.91,MIBR,MIBR,9215,30.0,104364,16,Inferno
2023,2023,FalleN,2342093,2020-06-16,13,5,9,7,9,21,-8,50,0,0.81,MIBR,MIBR,9215,30.0,104364,16,Inferno
8565,8565,HEN1,2342093,2020-06-16,18,1,2,1,2,17,1,73,4,1.1,FURIA,MIBR,9215,25.0,104366,16,Vertigo
15631,15631,KSCERATO,2342093,2020-06-16,14,8,3,0,3,15,-1,75,1,1.05,FURIA,MIBR,9215,25.0,104366,16,Vertigo
12521,12521,arT,2342093,2020-06-16,17,11,3,0,3,23,-6,74,0,1.02,FURIA,MIBR,9215,25.0,104366,16,Vertigo
12553,12553,yuurih,2342093,2020-06-16,14,5,4,0,4,17,-3,74,-1,0.97,FURIA,MIBR,9215,25.0,104366,16,Vertigo
12822,12822,VINI,2342093,2020-06-16,12,5,3,2,3,16,-4,52,1,0.79,FURIA,MIBR,9215,25.0,104366,16,Vertigo
8564,8564,fer,2342093,2020-06-16,24,9,1,0,1,15,9,99,-3,1.42,MIBR,MIBR,9215,25.0,104366,16,Vertigo
5736,5736,kNgV-,2342093,2020-06-16,20,7,8,5,8,11,9,79,1,1.38,MIBR,MIBR,9215,25.0,104366,16,Vertigo
11163,11163,trk,2342093,2020-06-16,15,7,6,2,6,15,0,68,1,1.13,MIBR,MIBR,9215,25.0,104366,16,Vertigo
2023,2023,FalleN,2342093,2020-06-16,15,7,2,1,2,18,-3,63,-2,0.96,MIBR,MIBR,9215,25.0,104366,16,Vertigo
9217,9217,TACO,2342093,2020-06-16,14,5,3,0,3,16,-2,60,-2,0.93,MIBR,MIBR,9215,25.0,104366,16,Vertigo
964,964,mou,2342241,2020-06-16,23,5,10,4,10,14,9,94,-2,1.41,Syman,Syman,8772,29.0,104363,16,Train
16612,16612,n0rb3r7,2342241,2020-06-16,24,10,4,1,4,17,7,85,2,1.37,Syman,Syman,8772,29.0,104363,16,Train
11940,11940,neaLaN,2342241,2020-06-16,22,10,2,1,2,20,2,84,1,1.19,Syman,Syman,8772,29.0,104363,16,Train
18752,18752,kade0,2342241,2020-06-16,19,8,2,0,2,17,2,68,0,1.05,Syman,Syman,8772,29.0,104363,16,Train
15117,15117,Keoz,2342241,2020-06-16,10,3,5,2,5,21,-11,45,-2,0.65,Syman,Syman,8772,29.0,104363,16,Train
19733,19733,DemQQ,2342241,2020-06-16,27,13,2,0,2,19,8,90,-1,1.38,CR4ZY,Syman,8772,29.0,104363,16,Train
18227,18227,SENSEi,2342241,2020-06-16,23,8,8,4,8,17,6,89,1,1.26,CR4ZY,Syman,8772,29.0,104363,16,Train
16563,16563,Psycho,2342241,2020-06-16,17,7,3,2,3,22,-5,65,-1,0.79,CR4ZY,Syman,8772,29.0,104363,16,Train
18156,18156,7oX1C,2342241,2020-06-16,12,6,4,1,4,20,-8,47,1,0.77,CR4ZY,Syman,8772,29.0,104363,16,Train
12244,12244,Sergiz,2342241,2020-06-16,10,5,5,1,5,21,-11,54,1,0.64,CR4ZY,Syman,8772,29.0,104363,16,Train
16612,16612,n0rb3r7,2342241,2020-06-16,26,14,6,1,6,11,15,115,2,1.83,Syman,Syman,8772,23.0,104355,16,Inferno
15117,15117,Keoz,2342241,2020-06-16,15,9,8,2,8,14,1,75,0,1.25,Syman,Syman,8772,23.0,104355,16,Inferno
964,964,mou,2342241,2020-06-16,16,7,4,2,4,12,4,79,1,1.21,Syman,Syman,8772,23.0,104355,16,Inferno
11940,11940,neaLaN,2342241,2020-06-16,13,3,4,2,4,10,3,59,1,1.14,Syman,Syman,8772,23.0,104355,16,Inferno
18752,18752,kade0,2342241,2020-06-16,16,8,2,0,2,16,0,59,-1,1.09,Syman,Syman,8772,23.0,104355,16,Inferno
18156,18156,7oX1C,2342241,2020-06-16,17,9,7,1,7,18,-1,86,0,1.1,CR4ZY,Syman,8772,23.0,104355,16,Inferno
19733,19733,DemQQ,2342241,2020-06-16,17,7,9,2,9,17,0,80,-1,0.97,CR4ZY,Syman,8772,23.0,104355,16,Inferno
12244,12244,Sergiz,2342241,2020-06-16,13,8,2,1,2,15,-2,59,-1,0.78,CR4ZY,Syman,8772,23.0,104355,16,Inferno
16563,16563,Psycho,2342241,2020-06-16,8,5,7,2,7,17,-9,54,0,0.67,CR4ZY,Syman,8772,23.0,104355,16,Inferno
18227,18227,SENSEi,2342241,2020-06-16,8,2,4,2,4,19,-11,48,-1,0.54,CR4ZY,Syman,8772,23.0,104355,16,Inferno
964,964,mou,2342241,2020-06-16,17,7,3,0,3,15,2,86,4,1.16,Syman,CR4ZY,10150,26.0,104360,16,Nuke
11940,11940,neaLaN,2342241,2020-06-16,19,9,2,0,2,17,2,74,-2,0.97,Syman,CR4ZY,10150,26.0,104360,16,Nuke
15117,15117,Keoz,2342241,2020-06-16,18,8,3,0,3,19,-1,73,-1,0.96,Syman,CR4ZY,10150,26.0,104360,16,Nuke
16612,16612,n0rb3r7,2342241,2020-06-16,11,3,5,2,5,19,-8,55,-2,0.61,Syman,CR4ZY,10150,26.0,104360,16,Nuke
18752,18752,kade0,2342241,2020-06-16,7,2,3,0,3,22,-15,38,-3,0.42,Syman,CR4ZY,10150,26.0,104360,16,Nuke
19733,19733,DemQQ,2342241,2020-06-16,25,15,2,0,2,14,11,97,3,1.52,CR4ZY,CR4ZY,10150,26.0,104360,16,Nuke
16563,16563,Psycho,2342241,2020-06-16,22,14,4,2,4,14,8,87,1,1.34,CR4ZY,CR4ZY,10150,26.0,104360,16,Nuke
12244,12244,Sergiz,2342241,2020-06-16,18,14,4,1,4,13,5,81,-2,1.22,CR4ZY,CR4ZY,10150,26.0,104360,16,Nuke
18227,18227,SENSEi,2342241,2020-06-16,17,5,3,0,3,16,1,63,1,1.06,CR4ZY,CR4ZY,10150,26.0,104360,16,Nuke
18156,18156,7oX1C,2342241,2020-06-16,10,3,2,0,2,15,-5,49,1,0.78,CR4ZY,CR4ZY,10150,26.0,104360,16,Nuke
964,964,mou,2342241,2020-06-16,17,7,3,0,3,15,2,86,4,1.16,Syman,CR4ZY,10150,26.0,104360,16,Nuke
11940,11940,neaLaN,2342241,2020-06-16,19,9,2,0,2,17,2,74,-2,0.97,Syman,CR4ZY,10150,26.0,104360,16,Nuke
15117,15117,Keoz,2342241,2020-06-16,18,8,3,0,3,19,-1,73,-1,0.96,Syman,CR4ZY,10150,26.0,104360,16,Nuke
16612,16612,n0rb3r7,2342241,2020-06-16,11,3,5,2,5,19,-8,55,-2,0.61,Syman,CR4ZY,10150,26.0,104360,16,Nuke
18752,18752,kade0,2342241,2020-06-16,7,2,3,0,3,22,-15,38,-3,0.42,Syman,CR4ZY,10150,26.0,104360,16,Nuke
19733,19733,DemQQ,2342241,2020-06-16,25,15,2,0,2,14,11,97,3,1.52,CR4ZY,CR4ZY,10150,26.0,104360,16,Nuke
16563,16563,Psycho,2342241,2020-06-16,22,14,4,2,4,14,8,87,1,1.34,CR4ZY,CR4ZY,10150,26.0,104360,16,Nuke
12244,12244,Sergiz,2342241,2020-06-16,18,14,4,1,4,13,5,81,-2,1.22,CR4ZY,CR4ZY,10150,26.0,104360,16,Nuke
18227,18227,SENSEi,2342241,2020-06-16,17,5,3,0,3,16,1,63,1,1.06,CR4ZY,CR4ZY,10150,26.0,104360,16,Nuke
18156,18156,7oX1C,2342241,2020-06-16,10,3,2,0,2,15,-5,49,1,0.78,CR4ZY,CR4ZY,10150,26.0,104360,16,Nuke
16612,16612,n0rb3r7,2342241,2020-06-16,26,14,6,1,6,11,15,115,2,1.83,Syman,Syman,8772,23.0,104355,16,Inferno
15117,15117,Keoz,2342241,2020-06-16,15,9,8,2,8,14,1,75,0,1.25,Syman,Syman,8772,23.0,104355,16,Inferno
964,964,mou,2342241,2020-06-16,16,7,4,2,4,12,4,79,1,1.21,Syman,Syman,8772,23.0,104355,16,Inferno
11940,11940,neaLaN,2342241,2020-06-16,13,3,4,2,4,10,3,59,1,1.14,Syman,Syman,8772,23.0,104355,16,Inferno
18752,18752,kade0,2342241,2020-06-16,16,8,2,0,2,16,0,59,-1,1.09,Syman,Syman,8772,23.0,104355,16,Inferno
18156,18156,7oX1C,2342241,2020-06-16,17,9,7,1,7,18,-1,86,0,1.1,CR4ZY,Syman,8772,23.0,104355,16,Inferno
19733,19733,DemQQ,2342241,2020-06-16,17,7,9,2,9,17,0,80,-1,0.97,CR4ZY,Syman,8772,23.0,104355,16,Inferno
12244,12244,Sergiz,2342241,2020-06-16,13,8,2,1,2,15,-2,59,-1,0.78,CR4ZY,Syman,8772,23.0,104355,16,Inferno
16563,16563,Psycho,2342241,2020-06-16,8,5,7,2,7,17,-9,54,0,0.67,CR4ZY,Syman,8772,23.0,104355,16,Inferno
18227,18227,SENSEi,2342241,2020-06-16,8,2,4,2,4,19,-11,48,-1,0.54,CR4ZY,Syman,8772,23.0,104355,16,Inferno
964,964,mou,2342241,2020-06-16,23,5,10,4,10,14,9,94,-2,1.41,Syman,Syman,8772,29.0,104363,16,Train
16612,16612,n0rb3r7,2342241,2020-06-16,24,10,4,1,4,17,7,85,2,1.37,Syman,Syman,8772,29.0,104363,16,Train
11940,11940,neaLaN,2342241,2020-06-16,22,10,2,1,2,20,2,84,1,1.19,Syman,Syman,8772,29.0,104363,16,Train
18752,18752,kade0,2342241,2020-06-16,19,8,2,0,2,17,2,68,0,1.05,Syman,Syman,8772,29.0,104363,16,Train
15117,15117,Keoz,2342241,2020-06-16,10,3,5,2,5,21,-11,45,-2,0.65,Syman,Syman,8772,29.0,104363,16,Train
19733,19733,DemQQ,2342241,2020-06-16,27,13,2,0,2,19,8,90,-1,1.38,CR4ZY,Syman,8772,29.0,104363,16,Train
18227,18227,SENSEi,2342241,2020-06-16,23,8,8,4,8,17,6,89,1,1.26,CR4ZY,Syman,8772,29.0,104363,16,Train
16563,16563,Psycho,2342241,2020-06-16,17,7,3,2,3,22,-5,65,-1,0.79,CR4ZY,Syman,8772,29.0,104363,16,Train
18156,18156,7oX1C,2342241,2020-06-16,12,6,4,1,4,20,-8,47,1,0.77,CR4ZY,Syman,8772,29.0,104363,16,Train
12244,12244,Sergiz,2342241,2020-06-16,10,5,5,1,5,21,-11,54,1,0.64,CR4ZY,Syman,8772,29.0,104363,16,Train
16612,16612,n0rb3r7,2342241,2020-06-16,26,14,6,1,6,11,15,115,2,1.83,Syman,Syman,8772,23.0,104355,16,Inferno
15117,15117,Keoz,2342241,2020-06-16,15,9,8,2,8,14,1,75,0,1.25,Syman,Syman,8772,23.0,104355,16,Inferno
964,964,mou,2342241,2020-06-16,16,7,4,2,4,12,4,79,1,1.21,Syman,Syman,8772,23.0,104355,16,Inferno
11940,11940,neaLaN,2342241,2020-06-16,13,3,4,2,4,10,3,59,1,1.14,Syman,Syman,8772,23.0,104355,16,Inferno
18752,18752,kade0,2342241,2020-06-16,16,8,2,0,2,16,0,59,-1,1.09,Syman,Syman,8772,23.0,104355,16,Inferno
18156,18156,7oX1C,2342241,2020-06-16,17,9,7,1,7,18,-1,86,0,1.1,CR4ZY,Syman,8772,23.0,104355,16,Inferno
19733,19733,DemQQ,2342241,2020-06-16,17,7,9,2,9,17,0,80,-1,0.97,CR4ZY,Syman,8772,23.0,104355,16,Inferno
12244,12244,Sergiz,2342241,2020-06-16,13,8,2,1,2,15,-2,59,-1,0.78,CR4ZY,Syman,8772,23.0,104355,16,Inferno
16563,16563,Psycho,2342241,2020-06-16,8,5,7,2,7,17,-9,54,0,0.67,CR4ZY,Syman,8772,23.0,104355,16,Inferno
18227,18227,SENSEi,2342241,2020-06-16,8,2,4,2,4,19,-11,48,-1,0.54,CR4ZY,Syman,8772,23.0,104355,16,Inferno
964,964,mou,2342241,2020-06-16,17,7,3,0,3,15,2,86,4,1.16,Syman,CR4ZY,10150,26.0,104360,16,Nuke
11940,11940,neaLaN,2342241,2020-06-16,19,9,2,0,2,17,2,74,-2,0.97,Syman,CR4ZY,10150,26.0,104360,16,Nuke
15117,15117,Keoz,2342241,2020-06-16,18,8,3,0,3,19,-1,73,-1,0.96,Syman,CR4ZY,10150,26.0,104360,16,Nuke
16612,16612,n0rb3r7,2342241,2020-06-16,11,3,5,2,5,19,-8,55,-2,0.61,Syman,CR4ZY,10150,26.0,104360,16,Nuke
18752,18752,kade0,2342241,2020-06-16,7,2,3,0,3,22,-15,38,-3,0.42,Syman,CR4ZY,10150,26.0,104360,16,Nuke
19733,19733,DemQQ,2342241,2020-06-16,25,15,2,0,2,14,11,97,3,1.52,CR4ZY,CR4ZY,10150,26.0,104360,16,Nuke
16563,16563,Psycho,2342241,2020-06-16,22,14,4,2,4,14,8,87,1,1.34,CR4ZY,CR4ZY,10150,26.0,104360,16,Nuke
12244,12244,Sergiz,2342241,2020-06-16,18,14,4,1,4,13,5,81,-2,1.22,CR4ZY,CR4ZY,10150,26.0,104360,16,Nuke
18227,18227,SENSEi,2342241,2020-06-16,17,5,3,0,3,16,1,63,1,1.06,CR4ZY,CR4ZY,10150,26.0,104360,16,Nuke
18156,18156,7oX1C,2342241,2020-06-16,10,3,2,0,2,15,-5,49,1,0.78,CR4ZY,CR4ZY,10150,26.0,104360,16,Nuke
964,964,mou,2342241,2020-06-16,23,5,10,4,10,14,9,94,-2,1.41,Syman,Syman,8772,29.0,104363,16,Train
16612,16612,n0rb3r7,2342241,2020-06-16,24,10,4,1,4,17,7,85,2,1.37,Syman,Syman,8772,29.0,104363,16,Train
11940,11940,neaLaN,2342241,2020-06-16,22,10,2,1,2,20,2,84,1,1.19,Syman,Syman,8772,29.0,104363,16,Train
18752,18752,kade0,2342241,2020-06-16,19,8,2,0,2,17,2,68,0,1.05,Syman,Syman,8772,29.0,104363,16,Train
15117,15117,Keoz,2342241,2020-06-16,10,3,5,2,5,21,-11,45,-2,0.65,Syman,Syman,8772,29.0,104363,16,Train
19733,19733,DemQQ,2342241,2020-06-16,27,13,2,0,2,19,8,90,-1,1.38,CR4ZY,Syman,8772,29.0,104363,16,Train
18227,18227,SENSEi,2342241,2020-06-16,23,8,8,4,8,17,6,89,1,1.26,CR4ZY,Syman,8772,29.0,104363,16,Train
16563,16563,Psycho,2342241,2020-06-16,17,7,3,2,3,22,-5,65,-1,0.79,CR4ZY,Syman,8772,29.0,104363,16,Train
18156,18156,7oX1C,2342241,2020-06-16,12,6,4,1,4,20,-8,47,1,0.77,CR4ZY,Syman,8772,29.0,104363,16,Train
12244,12244,Sergiz,2342241,2020-06-16,10,5,5,1,5,21,-11,54,1,0.64,CR4ZY,Syman,8772,29.0,104363,16,Train
15349,15349,maNkz,2342107,2020-06-16,20,11,4,1,4,16,4,88,2,1.22,Lyngby Vikings,Ambush,7674,24.0,104362,16,Dust2
11012,11012,Twinx,2342107,2020-06-16,15,6,5,3,5,15,0,69,0,1.0,Lyngby Vikings,Ambush,7674,24.0,104362,16,Dust2
13718,13718,birdfromsky,2342107,2020-06-16,14,5,6,3,6,20,-6,73,1,0.87,Lyngby Vikings,Ambush,7674,24.0,104362,16,Dust2
16723,16723,Cabbi,2342107,2020-06-16,13,5,4,2,4,16,-3,44,1,0.8,Lyngby Vikings,Ambush,7674,24.0,104362,16,Dust2
2898,2898,raalz,2342107,2020-06-16,7,6,7,1,7,17,-10,49,0,0.6,Lyngby Vikings,Ambush,7674,24.0,104362,16,Dust2
8848,8848,Ryxxo,2342107,2020-06-16,22,10,4,1,4,9,13,111,3,1.68,Ambush,Ambush,7674,24.0,104362,16,Dust2
11913,11913,zeq,2342107,2020-06-16,20,10,5,0,5,16,4,81,0,1.2,Ambush,Ambush,7674,24.0,104362,16,Dust2
16731,16731,IceBerg,2342107,2020-06-16,16,10,7,1,7,15,1,78,-2,1.16,Ambush,Ambush,7674,24.0,104362,16,Dust2
15407,15407,Typos,2342107,2020-06-16,15,8,4,2,4,14,1,63,1,1.02,Ambush,Ambush,7674,24.0,104362,16,Dust2
7463,7463,Inzta,2342107,2020-06-16,11,4,4,0,4,16,-5,52,-6,0.75,Ambush,Ambush,7674,24.0,104362,16,Dust2
11012,11012,Twinx,2342107,2020-06-16,18,8,2,2,2,17,1,75,-1,1.06,Lyngby Vikings,Ambush,7674,27.0,104356,16,Train
16723,16723,Cabbi,2342107,2020-06-16,16,9,5,0,5,23,-7,69,-3,0.92,Lyngby Vikings,Ambush,7674,27.0,104356,16,Train
15349,15349,maNkz,2342107,2020-06-16,16,9,4,0,4,20,-4,66,1,0.91,Lyngby Vikings,Ambush,7674,27.0,104356,16,Train
2898,2898,raalz,2342107,2020-06-16,15,7,2,0,2,17,-2,52,-3,0.88,Lyngby Vikings,Ambush,7674,27.0,104356,16,Train
13718,13718,birdfromsky,2342107,2020-06-16,9,4,5,2,5,23,-14,54,-3,0.51,Lyngby Vikings,Ambush,7674,27.0,104356,16,Train
16731,16731,IceBerg,2342107,2020-06-16,24,15,5,0,5,18,6,97,6,1.51,Ambush,Ambush,7674,27.0,104356,16,Train
15407,15407,Typos,2342107,2020-06-16,26,11,4,1,4,15,11,92,3,1.5,Ambush,Ambush,7674,27.0,104356,16,Train
11913,11913,zeq,2342107,2020-06-16,19,10,11,3,11,14,5,85,-1,1.36,Ambush,Ambush,7674,27.0,104356,16,Train
8848,8848,Ryxxo,2342107,2020-06-16,18,8,7,2,7,13,5,82,2,1.26,Ambush,Ambush,7674,27.0,104356,16,Train
7463,7463,Inzta,2342107,2020-06-16,12,4,2,1,2,14,-2,37,-1,0.78,Ambush,Ambush,7674,27.0,104356,16,Train
2898,2898,raalz,2342107,2020-06-16,33,21,2,0,2,13,20,134,4,2.07,Lyngby Vikings,Lyngby Vikings,8963,24.0,104359,16,Inferno
